time,lon,lat,speed,heading,xcourse,ycourse,zcourse,ruddercommand,rudder,delta_t,dist,delta,psi,thrust,-rudder,x0,y0
65.5,119.16164999999998,26.067293,0.8600000000000001,121.0,0.917,-0.27,124.42,60.0,22.0,0.5987999439239502,1.4219467269334251e-09,-0.3839724354387525,8.395033702092725,0.0,-22.0,8.593708624597639,-5.360459020186681
66.0,119.161661,26.067292,0.82,126.0,0.92,-0.06,127.31,60.0,20.0,0.6012001037597656,1.1062284204142676,-0.3490658503988659,8.482300164692441,0.0,-20.0,8.450324564240873,-4.261968541191891
66.5,119.161662,26.067292,0.84,127.5,0.9133333333333333,-0.05833333333333334,128.595,60.0,21.5,0.21700000762939448,0.1000606067698791,-0.3752457891787808,8.508480103472357,0.0,-21.5,8.447371392510831,-4.16180851572426
67.5,119.161663,26.067292,0.8600000000000001,129.0,0.906,-0.267,131.74499999999998,60.0,23.0,0.6044001579284668,3.5277407227143786e-10,-0.4014257279586958,8.534660042252272,0.0,-23.0,8.444418219383806,-4.061648487811908
68.0,119.161668,26.06729,0.85,133.0,0.88,-0.05,134.5,60.0,24.0,0.5975997447967529,0.5471745235838081,-0.4188790204786391,8.604473212332044,0.0,-24.0,8.207854162435979,-3.567387965566013
69.0,119.16166799999998,26.06729000000001,0.8499999999999998,133.0,0.9476470588235296,-0.1570588235294117,138.97823529411764,60.0,24.0,0.9844117164611816,2.8657301414635704e-09,-0.4188790204786391,8.604473212332044,0.0,-24.0,8.207854162435979,-3.5673879680107348
70.0,119.161677,26.067287,0.81,143.0,0.96,-0.06,143.75,60.0,22.0,0.985588312149048,0.9599218934022458,-0.3839724354387525,8.779006137531479,0.0,-22.0,7.848578373435885,-2.6757571081398055
70.5,119.16167700000004,26.067287,0.8100000000000003,143.0,0.948,-0.242,146.223,60.0,22.0,0.597100019454956,2.843893598764624e-09,-0.3839724354387525,8.779006137531479,0.0,-22.0,7.848578373435885,-2.6757571055786684
71.0,119.16168,26.067285,0.87,148.0,0.89,-0.23,148.86,60.0,20.0,0.5989000797271729,0.3731031549422493,-0.3490658503988659,8.866272600131193,0.0,-20.0,7.617920689750463,-2.381816607026849
71.5,119.16168000000002,26.067285,0.87,148.0,0.9071428571428573,-0.2757142857142857,151.08999999999995,60.0,20.0,0.4381427764892578,1.421946823531937e-09,-0.3490658503988659,8.866272600131193,0.0,-20.0,7.61792068881914,-2.381816607026849
72.0,119.161684,26.067283,0.84,152.0,0.88,-0.2,153.12,60.0,22.0,0.4388570785522461,0.4574831688610862,-0.3839724354387525,8.936085770210967,0.0,-22.0,7.384309858083725,-1.9877160640899092
73.5,119.16168400000002,26.067282999999986,0.84,152.0,0.8915384615384613,-0.1326923076923076,160.14499999999998,60.0,22.0,1.47326922416687,3.767890023012326e-09,-0.3839724354387525,8.936085770210967,0.0,-22.0,7.3843098557554185,-1.9877160590840504
75.0,119.161693,26.067275,0.86,166.0,0.905,-0.17666666666666664,167.98666666666665,60.0,21.0,0.9279488325119019,0.6317696565591835,-0.3665191429188092,9.180431865490174,0.0,-21.0,6.470538679510355,-1.1124340276001021
75.5,119.161695,26.067272,0.87,170.0,0.94,-0.15,170.47,60.0,22.0,0.3828332424163818,0.3879644093339996,-0.3839724354387525,9.250245035569947,0.0,-22.0,6.131935081444681,-0.9219232884352095
76.0,119.16169499999998,26.067272,0.8699999999999999,170.0,0.93,-0.176,173.551,60.0,22.0,0.5996003150939941,1.4651320997885186e-09,-0.3839724354387525,9.250245035569947,0.0,-22.0,6.131935081910342,-0.9219232909963466
77.0,119.161698,26.067268,0.83,176.0,0.89,-0.18,176.76,60.0,21.0,0.6003997325897217,0.5352536630648566,-0.3665191429188092,9.354964790689607,0.0,-21.0,5.6794792432338,-0.6345222702948377
78.0,119.16169799999994,26.06726800000001,0.83,176.0,0.9255555555555556,-0.2038888888888888,181.36944444444447,60.0,21.0,1.037722110748291,5.731461337325204e-09,-0.3665191429188092,9.354964790689607,0.0,-21.0,5.679479243699461,-0.6345222780946642
79.0,119.161702,26.067261,0.84,185.0,0.94,-0.08,186.02,60.0,25.0,1.0372776985168457,0.8727143081314009,-0.4363323129985824,9.512044423369096,0.0,-25.0,4.8913729707710445,-0.2567704982939176
79.5,119.16170200000003,26.06726099999999,0.84,185.0,0.9415384615384615,-0.233076923076923,190.1138461538461,60.0,25.0,0.7660770416259766,3.0347724892393677e-09,-0.4363323129985824,9.512044423369096,0.0,-25.0,4.891372969839722,-0.2567704957909882
80.5,119.161704,26.067255,0.8,193.0,0.94,-0.18,193.96,60.0,20.0,0.7689230442047119,0.6942045820736239,-0.3490658503988659,9.651670763528642,0.0,-20.0,4.220072089228779,-0.07606901793042198
81.5,119.161706,26.067251,0.87,199.0,0.91,-0.13,199.4,60.0,22.0,1.194000005722046,0.4862466981298565,-0.3839724354387525,9.756390518648303,0.0,-22.0,3.7705694139003754,0.11117202072637156
82.0,119.161706,26.067251,0.87,199.0,0.9257142857142856,-0.1528571428571428,201.89285714285717,60.0,22.0,0.4385714530944824,0.0,-0.3839724354387525,9.756390518648303,0.0,-22.0,3.7705694139003754,0.11117202072637156
82.5,119.161706,26.067247,0.86,203.0,0.96,-0.37,203.72,60.0,25.0,0.4364285469055176,0.44315609500885,-0.4363323129985824,9.826203688728075,0.0,-25.0,3.3269730117172003,0.0980929532670416
83.0,119.161706,26.0672465,0.85,204.5,0.8875,-0.26499999999999996,206.03,60.0,23.0,0.27250003814697266,0.05539451178187205,-0.4014257279586958,9.85238362750799,0.0,-23.0,3.271523461677134,0.09645806811749935
83.5,119.161706,26.067246000000004,0.8400000000000001,206.0,0.93,-0.1519999999999999,209.513,60.0,21.0,0.6017999649047852,1.4219472944492887e-09,-0.3665191429188092,9.878563566287905,0.0,-21.0,3.216073911637068,0.09482318547088653
84.0,119.161705,26.06724,0.85,212.0,0.97,-0.19,212.42,60.0,19.0,0.5992000102996826,0.6722228893536485,-0.33161255787892263,9.983283321407566,0.0,-19.0,2.5536324437707663,-0.02495548070874065
85.0,119.161705,26.067240000000005,0.8499999999999999,212.0,0.904,-0.191,215.176,60.0,19.0,0.6024997234344482,1.4219473668980534e-09,-0.33161255787892263,9.983283321407566,0.0,-19.0,2.5536324437707663,-0.02495548070874065
85.5,119.161705,26.067237,0.88,217.0,0.91,-0.17,218.37,60.0,22.0,0.6015002727508545,0.3323670716252897,-0.3839724354387525,10.070549784007282,0.0,-22.0,2.220935140736401,-0.034764781477861106
86.0,119.161705,26.067237,0.8800000000000001,217.0,0.927,-0.147,221.024,60.0,22.0,0.598599910736084,1.42194740312243e-09,-0.3839724354387525,10.070549784007282,0.0,-22.0,2.220935140736401,-0.034764781477861106
86.5,119.161703,26.067231,0.84,223.0,0.94,-0.12,223.45,60.0,21.0,0.5994000434875488,0.6942045936624065,-0.3665191429188092,10.17526953912694,0.0,-21.0,1.561446808744222,-0.25470352900447324
87.5,119.161703,26.067231,0.84,223.0,0.9214285714285716,-0.1514285714285714,227.6685714285714,60.0,21.0,0.8214287757873535,3.5277407227143786e-10,-0.3665191429188092,10.17526953912694,0.0,-21.0,1.561446808744222,-0.25470352900447324
88.5,119.1617,26.067224,0.87,231.0,0.9,-0.04,231.89,60.0,20.0,0.8195712566375732,0.8315920882394098,-0.3490658503988659,10.314895879286487,0.0,-20.0,0.7940125139430165,-0.578072146163322
89.0,119.16170000000002,26.067224000000003,0.8699999999999999,231.0,0.921,-0.112,234.29,60.0,20.0,0.5998001098632812,2.843895120189368e-09,-0.3490658503988659,10.314895879286487,0.0,-20.0,0.7940125148743391,-0.5780721435439773
89.5,119.161698,26.06722,0.81,236.0,0.92,-0.09,236.88,60.0,22.0,0.6031999588012695,0.4862467182661535,-0.3839724354387525,10.402162341886203,0.0,-22.0,0.3563223867677152,-0.7914713904610835
90.0,119.16169799999996,26.06722,0.8100000000000003,236.0,0.91,-0.151,239.86499999999995,60.0,22.0,0.5979998111724854,2.843895216787649e-09,-0.3839724354387525,10.402162341886203,0.0,-22.0,0.3563223867677152,-0.7914713954669423
90.5,119.161695,26.067215,0.91,242.0,0.88,-0.14,242.24,60.0,20.0,0.5980000495910645,0.6300511316323,-0.3490658503988659,10.506882097005864,0.0,-20.0,-0.18931369809433818,-1.1083005135296844
91.0,119.161695,26.067215,0.91,242.0,0.8666666666666667,-0.135,244.28,60.0,20.0,0.386333703994751,0.0,-0.3490658503988659,10.506882097005864,0.0,-20.0,-0.18931369809433818,-1.1083005135296844
91.5,119.161693,26.067213,0.91,245.0,0.86,-0.36,245.96,60.0,24.0,0.3806662559509277,0.2985722414448418,-0.4188790204786391,10.559241974565694,0.0,-24.0,-0.4052056176587939,-1.3151602420257404
92.0,119.161692,26.0672115,0.885,247.0,0.8591666666666666,-0.1983333333333333,248.6725,60.0,22.0,0.3825000524520874,0.19398223077115045,-0.3839724354387525,10.59414855960558,0.0,-22.0,-0.5686011272482574,-1.4202249952941202
93.5,119.16169099999998,26.067209999999992,0.8599999999999998,249.0,0.9221052631578948,-0.1684210526315789,254.7142105263158,60.0,20.0,1.0907368659973145,3.034773642531436e-09,-0.3490658503988659,10.629055144645466,0.0,-20.0,-0.7319966373033822,-1.525289753684774
94.5,119.161684,26.067203,0.84,259.0,0.93,-0.09,260.06,60.0,24.0,1.1002631187438965,1.045002872941465,-0.4188790204786391,10.8035880698449,0.0,-24.0,-1.4876183248125017,-2.2492988844169304
95.0,119.16168399999997,26.067203000000003,0.84,259.0,0.9264285714285714,-0.1942857142857142,263.50428571428574,60.0,24.0,0.8111426830291748,2.865732226293687e-09,-0.4188790204786391,10.8035880698449,0.0,-24.0,-1.4876183248125017,-2.2492988869780675
96.0,119.161678,26.067198,1.0,266.0,0.91,-0.3,267.44,60.0,22.0,0.8178572654724121,0.8168795780388606,-0.3839724354387525,10.925761117484502,0.0,-22.0,-2.0243949335999787,-2.866608420968987
96.5,119.16167799999997,26.067198,1.0,266.0,0.913,-0.2479999999999999,270.01699999999994,60.0,22.0,0.6029999256134033,2.843895748077944e-09,-0.3839724354387525,10.925761117484502,0.0,-22.0,-2.0243949335999787,-2.866608423530124
97.0,119.161674,26.067196,0.89,272.0,0.85,-0.43,272.47,60.0,21.0,0.5980000495910645,0.4574834254918178,-0.3665191429188092,11.030480872604162,0.0,-21.0,-2.234380521811545,-3.273788419784978
97.5,119.16167399999998,26.067196,0.8899999999999999,272.0,0.9142857142857144,-0.1628571428571428,274.79285714285714,60.0,21.0,0.439000129699707,2.8438957963770407e-09,-0.3665191429188092,11.030480872604162,0.0,-21.0,-2.2343805208802223,-3.2737884222879075
98.0,119.161671,26.067194,0.92,275.0,0.92,-0.19,276.59,60.0,22.0,0.437999963760376,0.3731033391041022,-0.3839724354387525,11.082840750163992,0.0,-22.0,-2.4473192575387657,-3.580808323866222
98.5,119.161671,26.067194,0.9200000000000002,275.0,0.9222222222222224,-0.1877777777777778,279.20777777777784,60.0,22.0,0.5443332195281982,0.0,-0.3839724354387525,11.082840750163992,0.0,-22.0,-2.4473192575387657,-3.580808323866222
99.0,119.161666,26.067192,0.9,281.0,0.92,-0.26,281.57,60.0,24.0,0.5466668605804443,0.5471749035136814,-0.4188790204786391,11.187560505283653,0.0,-24.0,-2.654351665638387,-4.08814846543828
100.0,119.16166599999998,26.067191999999995,0.9000000000000002,281.0,0.9428571428571428,-0.2485714285714285,285.3764285714286,60.0,24.0,0.8172860145568848,1.465133036984726e-09,-0.4188790204786391,11.187560505283653,0.0,-24.0,-2.6543516661040485,-4.08814846543828
101.0,119.161658,26.067189,0.89,288.0,0.91,-0.1,288.85,60.0,21.0,0.820713996887207,0.8667438863621743,-0.3665191429188092,11.309733552923255,0.0,-21.0,-2.9634236600250006,-4.899238764075562
101.5,119.161658,26.06718899999999,0.8900000000000002,288.0,0.8907142857142858,-0.2921428571428571,292.6328571428571,60.0,21.0,0.818356990814209,1.0583222168143135e-09,-0.3665191429188092,11.309733552923255,0.0,-21.0,-2.963423660490662,-4.899238764075562
102.5,119.161651,26.067188,0.89,295.0,0.89,-0.21,296.12,60.0,19.0,0.8196430206298828,0.7091327042708143,-0.33161255787892263,11.431906600562858,0.0,-19.0,-3.0536505728960037,-5.603629379358608
103.0,119.161651,26.067187999999994,0.8899999999999999,295.0,0.91125,-0.2149999999999999,298.485,60.0,19.0,0.4902496337890625,7.055481445428757e-10,-0.33161255787892263,11.431906600562858,0.0,-19.0,-3.0536505738273263,-5.603629379358608
103.5,119.16165,26.067188,0.9,300.0,0.9133333333333333,-0.27166666666666667,301.2216666666667,60.0,25.0,0.35570859909057617,0.0500303479242032,-0.4363323129985824,11.519173063162576,0.0,-25.0,-3.050697400700301,-5.7037894948152825
104.0,119.161646,26.067188,0.9,302.0,0.93,-0.29,303.01,60.0,22.0,0.2183330059051513,0.4002427777058336,-0.3839724354387525,11.55407964820246,0.0,-22.0,-3.0388847002759576,-6.1044299621135
104.5,119.161646,26.067187999999994,0.9000000000000001,302.0,0.929,-0.236,305.525,60.0,22.0,0.599600076675415,1.587655980957042e-09,-0.3839724354387525,11.55407964820246,0.0,-22.0,-3.038884700741619,-6.1044299621135
105.0,119.16164,26.067188,1.0,307.0,0.9,-0.32,308.15,60.0,22.0,0.5994000434875488,0.600364166558831,-0.3839724354387525,11.641346110802179,0.0,-22.0,-3.0211656261235476,-6.705390662653372
105.5,119.16164,26.067187999999994,1.0,307.0,0.9411111111111112,-0.3511111111111111,310.77333333333337,60.0,22.0,0.5474443435668945,7.055481445428757e-10,-0.3839724354387525,11.641346110802179,0.0,-22.0,-3.021165626589209,-6.705390662653372
106.0,119.161633,26.067189,0.91,313.0,0.86,-0.21,313.02,60.0,20.0,0.545555591583252,0.7091327053299475,-0.3490658503988659,11.746065865921839,0.0,-20.0,-2.8895942326635122,-7.4032416640548036
106.5,119.161632,26.067189,0.9,313.5,0.92,-0.1883333333333333,314.7933333333333,60.0,21.5,0.2174999713897705,0.100060693576772,-0.3752457891787808,11.75479251218181,0.0,-21.5,-2.8866410446353257,-7.503401779977139
107.0,119.16163099999996,26.067188999999992,0.89,314.0,0.913,-0.2259999999999999,317.70000000000005,60.0,23.0,0.6020002365112305,2.865732561782986e-09,-0.4014257279586958,11.763519158441781,0.0,-23.0,-2.8836878570728004,-7.603561903350055
108.0,119.161625,26.06719,0.91,320.0,0.96,-0.27,320.26,60.0,18.0,0.6019997596740723,0.6105008842128617,-0.3141592653589793,11.868238913561441,0.0,-18.0,-2.755069605540484,-8.201252769795246
109.0,119.161625,26.06719,0.91,320.0,0.9166666666666666,-0.2322222222222222,324.8533333333333,60.0,18.0,1.035778284072876,1.4651330604145975e-09,-0.3141592653589793,11.868238913561441,0.0,-18.0,-2.755069605540484,-8.201252769795246
110.0,119.161617,26.067193,0.9,328.0,0.9,-0.51,328.99,60.0,22.0,1.038221836090088,0.8667438814586141,-0.3839724354387525,12.007865253720986,0.0,-22.0,-2.398746714927256,-8.992724196054041
110.5,119.161617,26.067193,0.9000000000000001,328.0,0.9122222222222224,-0.1977777777777777,331.5877777777778,60.0,22.0,0.5446667671203613,0.0,-0.3839724354387525,12.007865253720986,0.0,-22.0,-2.398746714927256,-8.992724196054041
111.0,119.161612,26.067195,0.9,333.0,0.9,-0.15,334.18,60.0,26.0,0.5483331680297852,0.5471748993016542,-0.4537856055185257,12.095131716320704,0.0,-26.0,-2.1621824926696718,-9.486985085124616
112.0,119.16161200000003,26.067195000000016,0.9,333.0,0.9010526315789474,-0.1784210526315789,338.442105263158,60.0,26.0,1.090315818786621,4.493582578830844e-09,-0.4537856055185257,12.095131716320704,0.0,-26.0,-2.162182491272688,-9.486985085124616
113.0,119.161605,26.0672,0.94,343.0,0.92,-0.17,343.06,60.0,24.0,1.1006841659545898,0.893000618188311,-0.4188790204786391,12.269664641520137,0.0,-24.0,-1.5870145079679787,-10.17175664176466
113.5,119.1616035,26.067201,0.95,343.5,0.8916666666666666,-0.2783333333333333,344.6016666666667,60.0,23.5,0.21350002288818354,0.18655166413077,-0.41015237421866746,12.278391287780108,0.0,-23.5,-1.47168558370322,-10.318726957950275
114.50000000000001,119.16160199999996,26.067202000000005,0.9600000000000004,344.0,0.926111111111111,-0.1738888888888889,349.0783333333333,60.0,23.0,1.0404443740844729,4.26584347721961e-09,-0.4014257279586958,12.28711793404008,0.0,-23.0,-1.356356657575816,-10.465697274135891
115.50000000000001,119.161594,26.06721,0.95,352.0,0.93,-0.17,353.42,60.0,19.0,1.0345556735992432,1.1942889995868469,-0.33161255787892263,12.426744274199626,0.0,-19.0,-0.4455380658619106,-11.240819274622481
116.50000000000001,119.161594,26.06721,0.95,352.0,0.935,-0.172,355.991,60.0,19.0,0.602799654006958,3.5277407227143775e-10,-0.33161255787892263,12.426744274199626,0.0,-19.0,-0.4455380658619106,-11.240819274622481
117.00000000000001,119.161592,26.067212,0.92,358.0,0.91,-0.45,358.77,60.0,21.0,0.6012003421783447,0.2985722449346288,-0.3665191429188092,12.531464029319286,0.0,-21.0,-0.2178334086202085,-11.434599753294606
117.50000000000001,119.161592,26.067212,0.92,358.0,0.8916666666666667,-0.2533333333333333,180.13,60.0,21.0,0.3805000782012939,0.0,-0.3665191429188092,12.531464029319286,0.0,-21.0,-0.2178334086202085,-11.434599753294606
119.00000000000001,119.161587,26.067222,0.93,6.0,0.95,-0.18,7.17,60.0,23.0,1.5844998359680176,1.2156168026234702,-0.4014257279586958,12.671090369478833,0.0,-23.0,0.9059238024055958,-11.902701601560693
119.50000000000001,119.16158700000004,26.06722200000001,0.9299999999999998,6.0,0.9278571428571428,-0.2121428571428572,10.160714285714286,60.0,23.0,0.8187856674194336,4.395398056609377e-09,-0.4014257279586958,12.671090369478833,0.0,-23.0,0.9059238033369184,-11.902701598941348
120.50000000000001,119.161585,26.06723,0.86,13.0,0.86,-0.22,13.97,60.0,24.0,0.8212144374847412,0.9086241460263406,-0.4188790204786391,12.793263417118435,0.0,-24.0,1.7990231341682374,-12.076862840738613
121.00000000000001,119.16158500000004,26.06723,0.8600000000000001,13.0,0.912,-0.2179999999999999,16.147,60.0,24.0,0.5983998775482178,2.8438949752919213e-09,-0.4188790204786391,12.793263417118435,0.0,-24.0,1.7990231341682374,-12.076862835732754
121.50000000000001,119.161585,26.067233,0.87,17.0,0.9,-0.16,18.55,60.0,24.0,0.597599983215332,0.3323670704592714,-0.4188790204786391,12.863076587198208,0.0,-24.0,2.1317204642109573,-12.067053236591164
122.00000000000001,119.16158500000002,26.067233,0.87,17.0,0.9283333333333332,-0.1466666666666666,20.276666666666667,60.0,24.0,0.3846666812896728,1.421947451421593e-09,-0.4188790204786391,12.863076587198208,0.0,-24.0,2.13172046514228,-12.06705323397182
122.50000000000001,119.161584,26.067239,0.87,21.0,0.98,-0.12,21.7,60.0,20.0,0.3803334236145019,0.6722228901938846,-0.3490658503988659,12.932889757277982,0.0,-20.0,2.800068353768438,-12.147594098991249
123.00000000000001,119.161584,26.067239999999998,0.9099999999999999,22.5,0.938,-0.304,24.000999999999998,60.0,20.5,0.32749998569488525,0.11078902424058454,-0.35779249665883756,12.959069696057897,0.0,-20.5,2.9109674650244415,-12.14432422752725
123.50000000000001,119.16158399999998,26.067241000000003,0.95,24.0,0.905,-0.2299999999999999,26.968000000000007,60.0,21.0,0.6024000644683838,2.9302649259047272e-09,-0.3665191429188092,12.985249634837812,0.0,-21.0,3.0218665739521384,-12.141054358391557
124.50000000000001,119.161584,26.067243,0.85,28.0,0.94,-0.18,29.12,60.0,23.0,0.5995998382568359,0.2215780467265874,-0.4014257279586958,13.055062804917585,0.0,-23.0,3.2436647955328226,-12.134514614765067
125.00000000000001,119.16158399999998,26.067243,0.8499999999999999,28.0,0.9233333333333332,-0.231111111111111,31.723333333333333,60.0,23.0,0.546889066696167,2.9302648790448996e-09,-0.4014257279586958,13.055062804917585,0.0,-23.0,3.2436647950671613,-12.134514617209788
125.50000000000001,119.161584,26.06725,0.89,33.0,0.88,-0.18,33.79,60.0,21.0,0.5581109523773193,0.7755231670600935,-0.3665191429188092,13.142329267517301,0.0,-21.0,4.019958567339927,-12.111625515797641
